duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
27548890,3,5,7361771,7361966,458722.083333,339774.975309,1490919.9632,1295993.871267,5.190772,1156.489427,3,7336610,194006.267606,985832.160595,1336608,3921556.142857,7440516,2635681.470954,1063626,3776655.142857,7336610,2660912.567805,BROWSING
28227008,2,9,7396518,7396695,470022.366667,356982.253165,1520064.223873,1337254.270367,4.995216,1128.103978,2,7371267,201621.485714,1012455.990137,2519150,4687505.166667,7472011,2379890.66635,1312913,4335705.166667,7371267,2637862.379665,BROWSING
28367728,1,5,8207455,8207876,472350.916667,354276.65,1559461.278159,1362164.724682,5.005688,1130.509994,1,8182266,201189.560284,1033481.981161,1677568,4036268.428571,8325997,3014278.400021,1578059,3775893,8182266,3031873.463555,BROWSING
28532461,4,7,8340727,8340603,475119.316667,347639.365854,1609653.428829,1389863.764988,5.046883,1112.767665,4,8315194,199527.699301,1059159.223177,1601418,4739125.833333,8428630,3088010.331504,1491216,4383875.666667,8315194,3138113.201652,BROWSING
23696213,2,7,8645367,8645665,394514.166667,288669.463415,1531817.415796,1319022.328319,6.07692,1341.944386,2,8620198,165707.783217,1002413.559511,1279847,4717673.8,8720549,3766215.885108,1047232,4046401.6,8620198,3979701.251302,BROWSING
28362813,2,5,8148374,8148116,480296.881356,354217.475,1517309.519933,1317054.840781,4.971298,1124.359562,2,8122846,202591.521429,1003451.268441,1316989,4037716.857143,8225981,3009705.083467,1220179,3689333.428571,8122846,2871818.312953,BROWSING
26367185,2,5,7853958,7854140,439030.6,321239.97561,1462659.920846,1263410.050078,5.461334,1205.6653,2,7828737,184385.909091,962740.953319,1693434,3743178.142857,7923619,2844089.880582,1065406,3431876.142857,7828737,2989303.551257,BROWSING
29017774,2,4,7478752,7479691,483206.533333,362404.7875,1575678.476155,1377285.704718,4.893552,1094.949599,2,7453554,205799.815603,1045286.699426,2485290,4818813.833333,7558880,2476394.079293,1328565,4472688,7453554,2753615.561063,BROWSING
25784609,2,6,8870932,8870831,429322.916667,318004.333333,1611144.306286,1396340.35254,5.545944,1259.860097,2,8845653,181581.753521,1059397.760702,1141976,4925138.6,10041903,4630139.210805,1000825,4240431.8,8845653,4185943.2201,BROWSING
26128298,3,8,7816305,7816336,435049.866667,326284.0375,1462824.261824,1278115.352033,5.434721,1215.923058,3,7790999,185307.078014,969045.296819,1709954,3717773.571429,7894810,2840560.907641,1024406,3434011.285714,7790999,2983709.02741,BROWSING
23409322,2,5,8544810,8544960,389736.266667,292300.5625,1492043.09423,1300371.294365,6.06596,1356.340008,2,8519634,166023.560284,983492.775797,1300832,5826564.25,12001251,5367380.718094,1199687,4707215,8519634,4022165.713833,BROWSING
28467326,2,5,8286603,8286751,474032.966667,355512.475,1584903.102287,1385045.347043,4.988175,1113.557346,2,8261311,201895.929078,1050574.269004,1331019,4052279.285714,8358518,3072749.119732,1219546,3828553,8261311,3093567.712937,BROWSING
28096260,2,5,8075536,8075983,467826.433333,346553.790123,1522639.044251,1323086.747371,5.089645,1129.402988,2,8050440,197860.985915,1006523.046546,1490405,3499066.5,8152915,2849618.417423,1278965,3364799.25,8050440,2872979.959221,BROWSING
28371453,2,6,8176478,8177487,472436.216667,349951.296296,1564012.648275,1358057.401402,5.040278,1116.897326,2,8151239,199798.964789,1032790.086324,1426853,4038789.857143,8267141,2999732.017241,1330294,3801054,8151239,3019033.638241,BROWSING
28155941,3,6,7972610,7972524,468843.65,343055.780488,1512704.091732,1307687.052657,5.114374,1125.197698,3,7947270,196894.692308,997378.672089,1573227,3506846.25,8046743,2802476.332331,1311225,3361651,7947270,2836850.438308,BROWSING
210628,45,34,28624,65714,7635.263158,8023.26087,11902.653819,16633.732904,208.899102,73489.754449,15,65558,4898.325581,12649.495445,-1,0,-1,0,-1,0,-1,0,BROWSING
23137651,3,13,8606607,8606667,385207.516667,300160.25974,1468409.965696,1303493.096791,6.007524,1369.542656,3,8581379,167664.137681,978148.06006,1320864,5757246.75,11663018,5242167.819096,1218192,4626703.25,8581379,3937575.894437,BROWSING
28045715,2,9,7944588,7944560,467006.066667,350255.3625,1503418.848836,1314966.884084,5.063162,1128.336361,2,7919199,198905.780142,998098.002367,1606286,3493206,8022216,2785857.641639,1328128,3337617.25,7919199,2824968.501427,BROWSING
28544354,2,5,8401771,8401914,475316.65,356486.625,1647151.61972,1437202.271277,4.974714,1108.170113,2,8376496,202442.22695,1089492.60289,1508699,4740330.5,8493768,3127913.226557,1401755,4498887.166667,8376496,3172374.1903,BROWSING
29964687,2,5,8340651,8340551,498973.333333,374558.5875,1654088.44091,1444494.615118,4.738912,1055.509106,2,8315330,212515.510638,1096177.391318,1268183,4276982.142857,8443521,3117023.400969,1242259,4073167,8315330,3118037.472459,BROWSING
10129112,5,6,2494220,2493669,177260.964912,129532.153846,453872.293583,393979.784418,13.525371,2452.534832,5,2468278,74478.764706,299188.212649,1189386,2001151.4,2935027,769582.307119,1063850,1427480.6,2468278,587198.75356,BROWSING
28733843,2,9,7476955,7476666,478476.65,358857.075,1559904.612386,1363850.867104,4.941908,1103.124284,2,7451234,203786.120567,1035035.538308,2444947,4770400,7557428,2471635.340016,1356218,4429729.333333,7451234,2737232.612775,BROWSING
24338722,2,5,8707474,8707744,405225.083333,307764.253165,1577608.356648,1382944.593833,5.793238,1301.095431,2,8682257,173848.014286,1043108.305094,1215209,6060063.5,13003501,5842445.207126,1113838,4901705.25,8682257,4360092.740787,BROWSING
28039324,1,6,8012117,8012072,466893.883333,354606.481013,1509458.594288,1327880.809735,5.028652,1127.666273,1,7986717,200280.885714,1005346.378623,1561563,3492229.375,8088672,2803492.281115,1317630,3352798.625,7986717,2831389.793384,BROWSING
28246871,3,8,8070698,8070750,470360.7,348413.876543,1536242.235769,1334888.355001,5.062508,1119.168208,3,8045461,198921.626761,1015459.704924,1447185,3518558.75,8142562,2884502.973166,1248305,3391877.75,8045461,2901449.741607,BROWSING
28216028,8,29,3365006,4117035,185297.184211,339950.903614,436274.53862,674267.181188,8.399481,3900.690771,6,3365006,119559.440678,353186.790549,2017463,3594260.142857,7057707,1877982.749408,1081807,1723852.428571,3365006,788101.724923,BROWSING
28038396,3,5,7920781,7920384,466885.166667,350163.425,1501242.734088,1313031.584428,5.064484,1128.345573,3,7895017,198853.87234,996683.033004,1625842,3492014.75,8009453,2782114.655832,1329576,3332895.125,7895017,2821250.693469,BROWSING
29947813,2,5,8493498,8493649,460337.615385,356214.392857,1619188.62046,1434888.165229,5.042104,1200.454938,2,8468326,199652.086667,1080962.969094,1431929,4986978.5,8572072,3146379.173641,1323699,4613245.333333,8468326,3208410.596206,BROWSING
28059214,2,9,7883920,7883900,467233.516667,350422.5,1499695.764029,1311753.434155,5.060726,1126.902557,2,7858623,199001.51773,995760.777889,1692255,3494772.25,7954335,2770016.976527,1344019,3326020.5,7858623,2823827.663048,BROWSING
28365419,6,5,8184496,8184351,472313.183333,349875.641975,1563858.887593,1357854.050244,5.04135,1114.13831,5,8159051,199756.471831,1032693.883518,1514039,4038004.857143,8264906,3001436.426169,1415267,3796799.428571,8159051,3024334.470247,BROWSING
28448801,2,4,8178363,8178390,473710.783333,350907.283951,1562123.83414,1357407.875325,5.026574,1109.220737,0,8153034,200343.669014,1032449.098437,1235145,4042298.428571,8284265,3038487.203272,1128551,3797606.857143,8153034,3020943.22865,BROWSING
29980992,3,6,7506230,7506608,499255.5,374762.4,1600769.541092,1400161.884829,4.736334,1054.401402,3,7481055,212631.148936,1063263.663184,2459439,4992554.666667,7585048,2457424.298113,1389877,4558736.666667,7481055,2803791.147359,BROWSING
28411646,2,5,8295239,8294716,473107.216667,350447.790123,1590571.146698,1381638.71189,5.033147,1110.108158,2,8269359,200082.014085,1050449.634728,1629200,4719045.333333,8373033,3072581.199997,1515954,4310918,8269359,3124695.736763,BROWSING
23870902,2,5,8663914,8663871,378499.063492,290796.756098,1517100.608246,1336416.520559,6.158125,1329.945555,2,8638623,163499.328767,1005347.290157,1259724,4754169.4,8734240,3756378.030594,1126922,4099152.8,8638623,4031470.892421,BROWSING
28263059,3,7,8067324,8067313,470631.383333,348612.555556,1539077.100073,1337708.696631,5.059608,1115.342823,3,8041914,199035.626761,1017571.90301,1711679,4022860.571429,8146334,2909934.782566,1608702,3770979.142857,8041914,2937651.478536,BROWSING
28820982,2,6,7395591,7393430,479928.266667,355499.123457,1561856.664446,1357737.990568,4.961663,1094.549797,2,7367933,202964.661972,1032887.827852,2403702,4786127.833333,7481278,2449441.568619,1367163,4447255.166667,7367933,2712181.928875,BROWSING
212875,48,23,29196,66192,7728.684211,8142.652174,11925.356154,16830.969494,206.694069,71863.769818,11,66030,4950.581395,12695.997053,-1,0,-1,0,-1,0,-1,0,BROWSING
28144992,2,8,7421788,7421896,468657.833333,342923.390244,1522674.37828,1316151.808935,5.116363,1121.478379,2,7396397,196818.125874,1003620.222534,2542255,4674041,7504249,2380892.141536,1314381,4335370.5,7396397,2650593.217773,BROWSING
28369850,1,4,8184346,8184195,472407.416667,349927.530864,1555198.285073,1351544.663045,5.040562,1109.804951,1,8158975,199787.676056,1027992.772077,1768083,4038570.428571,8263537,2974879.336831,1672563,3788259.428571,8158975,2997889.226461,BROWSING
25692948,2,5,8842508,8842651,427796.733333,316876.555556,1599051.451396,1386004.633848,5.56573,1226.679009,2,8817222,180936.253521,1051576.702714,1164121,5119041.2,10979000,4887739.603269,1062378,4223828.8,8817222,4140157.296844,BROWSING
28552942,1,5,8335297,8334591,475460.666667,352189.246914,1620156.585957,1405700.041518,5.00824,1101.882951,1,8309169,201077.056338,1068593.065076,1615475,4739469.666667,8419445,3052500.732903,1497948,4428572.166667,8309169,3124918.295784,BROWSING
28418920,3,4,7475283,7475433,473227.666667,364017.333333,1540969.641719,1363580.074444,4.926296,1109.296201,3,7449993,204452.661871,1029573.438531,2502343,4720309,7545379,2427304.794244,1314506,4380880.333333,7449993,2700189.890203,BROWSING
28187603,3,13,8001925,8001896,469365.4,347681.790123,1532172.975979,1331835.669974,5.073152,1117.902789,3,7976488,198504.246479,1013125.436466,1347603,3510466.625,8077342,2889139.829571,1248561,3379989.875,7976488,2900080.345726,BROWSING
29968087,2,5,8427949,8427995,499033.733333,394316.934211,1659415.754993,1485745.165479,4.604899,1058.058861,2,8402681,218745.160584,1115927.387015,1165889,4277477.142857,8506891,3173149.295368,1139384,4069399,8402681,3159392.079099,BROWSING
26579518,2,5,8831676,8831691,442572.55,327830.259259,1547550.974463,1343105.579291,5.380083,1182.978563,2,8806364,187179.704225,1020227.008141,1704189,3782145.142857,8909454,3189446.022503,1020838,3448384.857143,8806364,3362370.894158,BROWSING
28292660,3,6,8114019,8114885,448688.444444,357811.544304,1517552.436051,1363950.39779,5.089659,1115.554352,3,8088760,197850.769231,1021716.442091,1225394,3524459,8190943,2960486.535318,1117712,3376218,8088760,2990006.548952,BROWSING
28158259,4,5,7967722,7967764,468884.633333,343069.560976,1511879.293894,1306987.55466,5.113953,1116.51079,4,7941723,196910.902098,996798.67149,1577238,3506305.875,8046418,2806298.066082,1318822,3356661.75,7941723,2839496.658038,BROWSING
28530212,2,5,8334576,8334867,475083.816667,351911.037037,1627169.364012,1412832.182534,5.012231,1100.83304,2,8309301,200916.985915,1073853.770031,1615093,4737709,8420823,3061863.995205,1501240,4467762.833333,8309301,3110113.337179,BROWSING
28425582,2,6,8272913,8272910,473337.116667,355002.0875,1608641.024203,1405259.038062,4.9955,1105.201645,2,8247510,201599.87234,1065610.109079,1555253,4718777.666667,8367695,3044289.732032,1435972,4405749.833333,8247510,3097386.353244,BROWSING
28060582,3,5,7872047,7871786,467254.016667,346112.481481,1500858.262845,1305092.594487,5.096117,1119.114351,3,7846448,197609.732394,993094.377647,1487920,3494524.5,7940758,2780607.436619,1308230,3313532.75,7846448,2845121.418764,BROWSING
22949420,1,7,8603962,8604096,382068.983333,286551.6375,1452529.90816,1266470.726541,6.18752,1368.400596,1,8578657,162761.843972,957562.354496,1156100,3805320.333333,8678598,3354732.541967,1029791,3416323.833333,8578657,3504482.253326,BROWSING
26492139,2,8,7850229,7850396,441105.033333,330833.15,1469315.637908,1284193.780299,5.360081,1185.408245,2,7824802,187887.510638,973778.172024,1706211,3770384,7951018,2869123.751735,1148865,3438855.571429,7824802,3010897.568766,BROWSING
569012,8,13,244406,247098,16123.25,22636.875,56287.353239,66066.853053,66.782423,33213.710783,3,246547,15378.702703,53125.555505,-1,0,-1,0,-1,0,-1,0,BROWSING
27770002,3,7,7373481,7372417,478342.844828,360318.61039,1526220.93981,1337320.236812,4.933381,1127.763693,3,7347090,204191.191176,1014323.937599,1362270,3952131.142857,7447378,2642865.75796,1011854,3802590.571429,7347090,2686222.390522,BROWSING
28253296,3,5,8152461,8152645,470459.066667,348491.283951,1563306.305134,1358308.354268,5.061356,1110.312935,3,8127194,198966.873239,1032951.800416,1453134,4022423.285714,8226574,2976385.955383,1172825,3730141.428571,8127194,3110089.591578,BROWSING
28187330,2,5,8092729,8092837,469366.716667,352025.4625,1546702.07301,1351760.131869,5.037724,1112.166353,2,8067395,199910.141844,1025504.116452,1454581,4012791.714286,8164694,2916176.762623,1207515,3693712.571429,8067395,3063557.459745,BROWSING
28370008,5,5,8186146,8186043,472411.683333,345642.634146,1555991.173677,1344651.655352,5.075783,1105.216467,5,8160683,198391.664336,1024926.014095,1784675,4038898.714286,8266067,2972418.756027,1684976,3788588.428571,8160683,3001275.138611,BROWSING
26039253,4,5,7763405,7764215,433567.716667,321157.259259,1456683.524463,1265331.740282,5.491709,1205.37252,4,7738135,183375.021127,961674.470603,2161472,4322218.333333,7841069,2775413.558962,1394877,3829590.166667,7738135,3027551.617645,BROWSING
28174394,3,5,7974938,7974992,469153.75,347520.82716,1516959.038044,1318935.599123,5.075531,1111.896142,3,7949738,198411.225352,1003486.240045,1515978,3510202.625,8071704,2825028.63,1291775,3370730.375,7949738,2844143.116289,BROWSING
25825474,2,6,7754911,7755080,429983.25,326584.405063,1451860.666734,1276164.680977,5.459726,1213.298157,2,7729480,184467.671429,964908.86207,2162034,4286619.5,7840551,2787832.583558,1185716,3777577,7729480,3073060.172214,BROWSING
22826090,1,5,8493888,8494401,380013.85,288618.696203,1435756.326751,1259267.421326,6.177142,1373.778864,1,8468645,163043.5,949970.008614,1169405,3787756.666667,8568654,3280743.315204,1054422,3420372.333333,8468645,3412955.348194,BROWSING
13072010,0,7,5615173,5835960,290489.111111,313421,1146800.273855,1220537.562771,6.731941,4550.333116,0,5615173,150252.988506,813540.146617,5361370,6112547.5,6863725,1062325.408249,5139655,5377414,5615173,336242.002375,BROWSING
28420185,3,5,8223180,8223095,473249,354936.9375,1589419.549204,1388895.716845,4.996449,1100.27433,3,8197887,201561.595745,1053363.2116,1653108,4718235,8302975,3010326.793509,1553660,4349502.833333,8197887,3065696.269438,BROWSING
23589599,2,6,8627052,8626919,392739.483333,290916.432099,1517476.357744,1314455.463381,6.061994,1327.025525,2,8601700,166123.93662,996550.525777,1292242,5873159.5,12173031,5461411.213343,1185933,4760400.25,8601700,4120896.795075,BROWSING
28307934,2,5,8087412,8088590,470713.916667,349165.024691,1560050.72564,1355549.246035,5.051587,1103.118299,2,8061925,199351.647887,1030874.352099,1485983,4025483.285714,8173604,2958327.33104,1159810,3735131.857143,8061925,3091233.319521,BROWSING
28046971,2,5,7858193,7858377,467008.783333,350268.2625,1498745.623089,1311035.285111,5.062935,1113.917079,2,7832927,198914.687943,995147.191272,1360751,3492648.25,7935402,2782691.242832,1228822,3305919.75,7832927,2845278.01831,BROWSING
28216929,2,5,8033553,8032590,469858,348042.469136,1556621.615325,1352523.707487,5.06788,1106.463428,2,8007313,198710.767606,1028617.438516,1475173,4017298.857143,8114816,2937241.558348,1128181,3737596,8007313,3072706.672701,BROWSING
202066,21,9,26538,65440,7194.105263,7678,11539.893204,16263.185505,217.750636,68541.961537,4,65378,4699.209302,12492.928909,-1,0,-1,0,-1,0,-1,0,BROWSING
29977705,48,19,5485133,5513759,432573.115942,292635.27451,1057000.782346,889690.376235,5.770955,847.62993,19,5353471,174288.982558,670165.207657,1495757,4974571.666667,7737635,2412980.142577,1007343,3333344.833333,5353471,1523472.811227,BROWSING
29952291,2,6,8333863,8334076,482684.919355,356574.892857,1619613.572744,1403366.787097,4.941191,1046.263873,2,8308645,203757.081633,1068165.885017,1302005,4264619,8423170,3089654.896287,1276130,4055814.714286,8308645,3092303.054124,BROWSING
24436213,3,5,8751957,8752225,406848.65,297694.52439,1581143.719504,1361333.655831,5.892893,1277.734811,3,8726741,170882.608392,1034699.855863,1178095,6084762,13122113,5915016.352259,1063039,4892670.75,8726741,4399797.016746,BROWSING
27844356,1,5,7344908,7344731,463642.433333,352137.367089,1504176.281478,1323184.029264,5.063863,1121.376267,1,7319408,198888.257143,1001654.338114,2557601,4623081.666667,7426373,2334518.588734,1301470,4284983.166667,7319408,2603634.178914,BROWSING
28024853,2,5,7438171,7438051,466659.35,354422.063291,1519351.395769,1336417.686921,5.031249,1113.11913,2,7412788,200177.521429,1011609.772435,2535268,4653573.833333,7510480,2391019.638703,1297646,4314918.333333,7412788,2658785.758182,BROWSING
29149891,1,7,7466368,7466369,485398.816667,364056.3875,1579084.980714,1380847.67436,4.871373,1069.815321,1,7440977,206736.815603,1048018.417874,2479450,4840336,7556049,2481186.090018,1295339,4480369.5,7440977,2769055.022577,BROWSING
28529238,2,7,8327371,8327415,475054.783333,351899.246914,1612750.175478,1399389.265831,5.012402,1091.196337,2,8302087,200910.126761,1063852.965805,1625900,4736947,8415137,3065030.633293,1513644,4399129.833333,8302087,3125836.564714,BROWSING
28422253,3,7,7428969,7429288,473280.116667,359455.468354,1537829.142406,1352788.878949,4.960902,1097.168476,3,7403629,203016.092857,1024124.22911,2499634,4719837.5,7502588,2409631.0244,1333703,4382699.666667,7403629,2676315.851083,BROWSING
26277354,9,30,4456286,4404624,195722.641791,345106.105263,441740.754633,598090.766153,8.067783,3156.786638,7,4404535,124537.222749,348904.091155,4602665,12800000,21091307,11700000,1170727,2787631,4404535,2286647.565855,BROWSING
25170880,1,15,14146159,14184311,246525.843137,244130.359223,1492513.220384,1487442.560753,8.223789,3205.847392,1,14146128,122188.737864,1053339.537249,1326108,6233347.25,14240314,5568043.943945,1011477,5636371.75,14146128,5850531.467679,BROWSING
28190929,2,5,7984276,7984484,469419.616667,347724.024691,1520613.471622,1321465.682489,5.072554,1110.073386,2,7959085,198527.669014,1005396.020853,1471499,3508426,8063462,2831779.082216,1265901,3376613.75,7959085,2850013.436172,BROWSING
23979433,2,7,8650050,8650224,399234.9,299425.125,1561032.639644,1360102.613156,5.921741,1297.403487,2,8624879,170066.900709,1028424.288576,1283096,4774061.2,8722793,3742197.888091,1151816,4131574.2,8624879,4043725.378614,BROWSING
9627231,6,8,9029473,9030169,446635.714286,554178.705882,1967366.849773,2185220.673113,4.154881,1949.574078,3,8823280,246852.076923,1410765.277041,9029473,9029473,9029473,0,8823280,8823280,8823280,0,BROWSING
28417643,2,6,8213691,8213679,481226.084746,359391.037975,1592291.666807,1388961.770181,4.926517,1091.258694,2,8188448,204443.47482,1054632.228321,1119844,4045849.142857,8311768,3069269.484672,1010054,3812396,8188448,3090972.028183,BROWSING
28369753,2,4,8256752,8256813,472408.666667,358787.797468,1567566.686761,1377384.246582,4.970082,1095.109993,2,8231448,202641.092857,1041840.149938,1609095,4037542.857143,8330709,3025666.440802,1512288,3783535.142857,8231448,3059108.081489,BROWSING
29235225,3,20,5217794,5217115,306378.589474,288133,977840.104112,946772.789967,6.772652,2475.472653,3,5087427,148402.15736,667643.25672,3173228,4553789.833333,5613084,964542.058439,2867304,3781431.166667,5087427,900843.798217,BROWSING
21635292,2,4,8478512,8479618,360167.583333,277050.910256,1334945.283522,1178322.49239,6.470909,1433.260064,2,8453181,155649.582734,886533.83001,1444414,4303340.8,8555612,2973050.272761,1340881,3894914.8,8453181,2967934.722594,BROWSING
23790426,2,5,8548427,8548608,396084.616667,300824.468354,1542063.101706,1351434.300911,5.926754,1304.390262,2,8523187,169931.614286,1019267.436708,1209203,4736828.8,8799506,3758933.932237,1081258,4073605.6,8523187,4000865.153336,BROWSING
204192,26,14,27596,65851,7698.555556,8118.409091,11952.807446,16638.238297,205.688764,72211.448049,14,65618,4980.292683,12805.352033,-1,0,-1,0,-1,0,-1,0,BROWSING
28076802,2,4,7881117,7881076,467524.3,350640.225,1500158.207399,1312182.618313,5.057556,1104.2212,2,7855813,199126.255319,996089.339519,1591834,3497714.75,7973410,2781828.630155,1332205,3320268.5,7855813,2833740.768167,BROWSING
28271991,2,5,8088754,8088379,470776.266667,353082.625,1570355.822871,1372234.948772,5.022639,1093.378956,2,8062831,200510.574468,1040951.611486,1803167,4696105.333333,8171491,3127740.207645,1338182,4212071.166667,8062831,3156010.855282,BROWSING
28042415,3,9,27474871,27474873,1389760.05,1637451.705882,6140054.859575,6658458.181928,1.39075,652.226279,3,27269135,737958.289474,4420664.325283,27474871,27500000,27474871,0,27269135,27300000,27269135,0,BROWSING
29985421,4,17,5843331,5843673,421548.239437,286127.443182,1196077.550003,972013.728007,5.369276,1491.991725,4,5818064,187408.88125,815167.252212,1531876,3748151.25,6394928,1615098.404818,1436022,3478165.875,5818064,1423553.968301,BROWSING
23659941,2,6,7436567,7436518,393911.05,299171.848101,1351387.437554,1187141.454421,5.95944,1304.948309,2,7411200,168999.578571,897078.768746,1166741,3924717.166667,7511468,2623602.984018,1057192,3567585.333333,7411200,2787665.753719,BROWSING
1815204,6,3,1285409,1285270,76454.238095,89392.944444,281960.4773,302718.557252,22.586993,10088.673229,3,1079278,45380.1,176349.377022,1285409,1285409,1285409,0,1079278,1079278,1079278,0,BROWSING
29997725,13,46,3485734,3435553,285692.619048,485940.163934,477534.891502,636947.86508,5.600425,2132.361704,7,3435475,179627.095808,381814.483732,1841780,4503910.666667,11784653,3776633.609356,1019138,1678457.333333,3435475,907148.191091,BROWSING
29539228,20,27,11140268,11350634,256862.852174,264792.774775,1052734.57405,1089599.213851,7.71855,2450.774949,8,11140268,130128.757709,757141.158382,1188527,5270602.25,11909921,5091898.699487,1058475,3660927.75,11140268,4988244.505135,BROWSING
27624793,9,30,4927072,4927141,260611.254717,432895.396825,570824.519117,736689.434031,6.190092,2562.625537,7,4927044,162498.782353,444020.853931,2370616,5267550.2,8609239,2465547.733503,1111488,1968151.4,4927044,1655625.369721,BROWSING
212803,43,26,27262,66231,8152.055556,8868.190476,12056.171512,17467.705345,192.666457,62005.704807,12,66066,5320.075,13111.013943,-1,0,-1,0,-1,0,-1,0,BROWSING
29953114,9,29,1821011,3067896,265071.80531,435443.402985,365391.369527,566806.964056,6.076163,2258.930407,6,1821011,165486.81768,289041.805077,2164894,6216891,9832390,3327232.239207,1287329,1492974.5,1821011,251991.206123,BROWSING
6732488,3,16,6410082,6370089,319361.714286,268249.88,1395867.15006,1271477.084559,7.129608,2360.791434,3,6344046,143244.425532,924357.654919,6586077,6586077,6586077,0,6344046,6344046,6344046,0,BROWSING
29799713,307,14822,4286343,4327343,948729.483871,993323.766667,1296107.237977,1291367.23182,2.114114,614.636792,22,4286320,480640.532258,975234.18563,2388244,3556716,5302308,993799.23779,1228983,2805456.625,4286320,963653.472743,BROWSING
28347838,3,7,8166907,8166944,514954,393367.069444,1662514.871278,1466325.40156,4.550612,1000.287923,3,8141588,221467.484375,1108826.30682,1791298,4708804.666667,8242457,3155491.158713,1691629,4394612.833333,8141588,3037979.470571,BROWSING
336365,3,6,40830,66740,9017.4,9690.625,12842.611887,16846.125995,190.269499,47716.022773,3,65843,5339.126984,11840.127285,-1,0,-1,0,-1,0,-1,0,BROWSING
25582180,4,15,12588762,12527260,255821.8,209166.737705,1365350.084874,1235260.415906,8.756095,2531.215088,4,12527260,114718.295964,915779.89973,1487785,4787494.4,14117992,5437551.378213,1231183,4306644.6,12527260,4877654.468909,BROWSING
228297,44,6,26911,65538,6797.416667,7800.961538,11186.916,15740.863404,227.773471,59054.652492,6,65159,4476.411765,11859.594778,-1,0,-1,0,-1,0,-1,0,BROWSING
16184247,6,14,3882486,3882484,575194.392857,674343.625,1101001.643307,1163749.329417,3.336578,1058.560216,6,3882460,305363.150943,843714.369656,1116477,2181905.857143,3882484,1240437.568223,1116449,2126380.428571,3882460,1283623.10992,BROWSING
20836804,44,20,3330241,3330189,350935.677966,240700.616279,771599.98507,654676.927623,7.054825,1012.679296,1,3200716,142717.835616,485748.905161,1426190,2933188,5105897,1164861.836102,1031344,2107116.285714,3200716,840708.901268,BROWSING
240421673,270,20,211001,240000106,52643.333333,20000000,63976.222748,69300000,0.095665,49.995493,17,239947883,10900000,51200000,240421673,240000000,240421673,0,239947883,240000000,239947883,0,BROWSING
29931475,19,11,15636103,15610504,515620.982759,356025.761905,2354575.047188,1963195.790041,4.810989,835.675489,11,15610504,209311.013986,1509787.858405,2379511,9454458.666667,15998975,6825208.27238,1155410,8632507.666667,15610504,7240460.08503,BROWSING
23129700,48,19,4714974,4714573,365778.711864,256996.666667,987049.068261,824961.086419,6.528403,903.297492,19,4584945,154198,623811.958416,1419689,3613526.166667,5415527,1720564.609974,1322496,2900669,4584945,1389672.778804,BROWSING
26223360,3,30,25673575,25673372,1367291.210526,1626176.625,5886301.408356,6412901.206493,1.410956,635.92156,3,25469041,728426.666667,4241691.156853,25673575,25700000,25673575,0,25469041,25500000,25469041,0,BROWSING
29988984,11,14,9586390,8087056,467739.515625,265293.948052,1680656.512051,1115286.663194,4.768418,1343.72675,3,9561268,211190.028169,1142515.32323,1315810,4998150.333333,10994466,4081273.437955,1196263,4501980.166667,9561268,3671010.020155,BROWSING
10104049,8,12,6754454,6726308,223972,162561.387097,1017670.332799,866089.28256,10.787754,2285.420429,2,6726308,93556.009259,658129.11038,2783692,4925627.5,7067563,3029154.233828,1107756,3917032,6726308,3972916.219649,BROWSING
29752575,17,11,17223904,17198322,512540.155172,353894.797619,2429425.876048,2025576.629217,4.839917,830.079413,11,17198322,208059.965035,1557218.850424,1204770,7100311.25,17541479,7456452.059028,1003910,6646791.5,17198322,7595224.273675,BROWSING
29925859,19,12,10580712,10517202,553713.833333,388317.766234,2009380.809134,1693572.999448,4.444317,806.125565,12,10517202,226711.05303,1301116.803937,2419665,7107400,10874944,3712287.678204,1160789,6646374.25,10517202,4109926.765704,BROWSING
29329575,45,19,11322319,11321407,456191.90625,307367.968421,1570578.481279,1301188.435516,5.48934,789.476152,19,11191531,183309.84375,992190.221415,3054478,5804267.6,12855231,4040161.121312,1137937,4267256.6,11191531,4127938.189515,BROWSING
26303621,7,13,13007047,12971259,469229.178571,345765.526316,2080954.978545,1790437.387721,5.094356,917.592297,7,12971259,197771.586466,1359821.811493,3968726,8703066.666667,13365301,4698702.472506,2579998,8053747,12971259,5217913.950292,BROWSING
29694669,15,14,9760655,9698156,502873.220339,375559.670886,1734676.069564,1508494.365293,4.714651,819.002226,14,9698156,213630.71223,1145641.428631,2274056,5677546.6,10044080,3112279.773234,1211613,5342174.6,9698156,3319845.330932,BROWSING
29115643,13,11,10082312,10049911,519472.142857,372950.628205,2021047.049625,1721996.756721,4.671029,828.351962,11,10020289,215671.42963,1315222.471458,1802953,7098787.25,10361339,4010056.868795,1132555,6790053,10020289,4221505.871759,BROWSING
14820978,0,3,8461223,8462176,411693.833333,429456.294118,1587923.934211,1649187.299689,4.857979,3100.267742,0,8241772,208746.169014,1116670.05276,5644502,7052862.5,8461223,1991722.51981,4675546,6458659,8241772,2521702.587844,BROWSING
